Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:Building Mean Temperature [C](TimeStep),EMS:Building Mean PPD [%](TimeStep),EMS:Building Total Occupants [%](TimeStep),EMS:Occupancy Flag [](TimeStep),EMS:Indoor Air Temperature Setpoint [](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),MAIN HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE2-1 IN NODE:System Node Temperature [C](TimeStep),SPACE2-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE3-1 IN NODE:System Node Temperature [C](TimeStep),SPACE3-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE4-1 IN NODE:System Node Temperature [C](TimeStep),SPACE4-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE5-1 IN NODE:System Node Temperature [C](TimeStep),SPACE5-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE 1:System Node Temperature [C](TimeStep),MIXED AIR NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 INLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/23  03:45:00,-6.275,81.0,2.225,2.5,0.0,0.0,12.83214101810924,98.5292013688433,0.0,0.0,12.8,12.8,40.0,8094.973779005462,5809.5022333840329,-6.275,0.2769311893313138,12.99257591955484,0.35352498872576279,12.99257591955484,0.15235871715606565,12.99257591955484,0.3439702593007421,12.99257591955484,0.15235871715606567,12.99257591955484,0.6506129002880642,12.99257591955484,1.6528255826267,9.199865506354668,1.6528255826267,12.312370726521888,1.6528255826267003 
 01/23  04:00:00,-6.7,81.0,2.1,10.0,0.0,0.0,12.829170397765239,98.53115398753968,0.0,0.0,12.8,12.8,40.0,8411.440177729071,6040.9686321076419,-6.7,0.2769311893313138,13.055646075693084,0.35352498872576279,13.055646075693084,0.15235871715606565,13.055646075693084,0.3439702593007421,13.055646075693084,0.15235871715606567,13.055646075693084,0.6506129002880642,13.055646075693084,1.6528255826267,9.126700553111839,1.6528255826267,12.309693941445407,1.6528255826267003 
 01/23  04:15:00,-6.825,81.75,2.1,7.5,0.0,0.0,12.830349679560026,98.53705296515334,0.0,0.0,12.8,12.8,40.0,8514.377768995853,6118.906223374422,-6.825,0.2769311893313138,13.078144377629533,0.35352498872576279,13.078144377629533,0.15235871715606565,13.078144377629533,0.3439702593007421,13.078144377629533,0.15235871715606567,13.078144377629533,0.6506129002880642,13.078144377629533,1.6528255826267,9.103254362609999,1.6528255826267,12.306781374248209,1.6528255826267003 
 01/23  04:30:00,-6.95,82.5,2.1,5.0,0.0,0.0,12.83208248059484,98.53495944781182,0.0,0.0,12.8,12.8,40.0,8620.03492727459,6199.563381653159,-6.95,0.2769311893313138,13.103426803010239,0.35352498872576279,13.103426803010239,0.15235871715606565,13.103426803010239,0.3439702593007421,13.103426803010239,0.15235871715606567,13.103426803010239,0.6506129002880642,13.103426803010239,1.6528255826267,9.08097654335546,1.6528255826267,12.305285939607856,1.6528255826267003 
 01/23  04:45:00,-7.075,83.25,2.1,2.5,0.0,0.0,12.833546148865804,98.533783009221,0.0,0.0,12.8,12.8,40.0,8726.763136504862,6281.291590883431,-7.075,0.2769311893313138,13.129207833897615,0.35352498872576279,13.129207833897615,0.15235871715606565,13.129207833897615,0.3439702593007421,13.129207833897615,0.15235871715606567,13.129207833897615,0.6506129002880642,13.129207833897615,1.6528255826267,9.05856756676706,1.6528255826267,12.30363017981392,1.6528255826267003 
 01/23  05:00:00,-7.2,84.0,2.1,0.0,0.0,0.0,12.834675024710453,98.53427011595724,0.0,0.0,12.8,12.8,40.0,8834.986856754524,6364.515311133094,-7.2,0.2769311893313138,13.154906796180235,0.35352498872576279,13.154906796180235,0.15235871715606565,13.154906796180235,0.3439702593007421,13.154906796180235,0.15235871715606567,13.154906796180235,0.6506129002880642,13.154906796180235,1.6528255826267,9.035205669813978,1.6528255826267,12.300818991148852,1.6528255826267003 
 01/23  05:15:00,-7.4750000000000009,86.0,1.5750000000000002,0.0,0.0,0.0,12.835714528926454,98.53537797974653,0.0,0.0,12.8,12.8,40.0,8963.85458287014,6438.38303724871,-7.4750000000000009,0.2769311893313138,13.149161553472317,0.35352498872576279,13.149161553472317,0.15235871715606565,13.149161553472317,0.3439702593007421,13.149161553472317,0.15235871715606567,13.149161553472317,0.6506129002880642,13.149161553472317,1.6528255826267,8.985908317006246,1.6528255826267,12.297037198873081,1.6528255826267003 
 01/23  05:30:00,-7.75,88.0,1.05,0.0,0.0,0.0,12.836544555824777,98.53679656907382,0.0,0.0,12.8,12.8,40.0,9092.291575434994,6511.820029813563,-7.75,0.2769311893313138,13.142664838000833,0.35352498872576279,13.142664838000833,0.15235871715606565,13.142664838000833,0.3439702593007421,13.142664838000833,0.15235871715606567,13.142664838000833,0.6506129002880642,13.142664838000833,1.6528255826267,8.936113662003786,1.6528255826267,12.292650206029592,1.6528255826267003 
 01/23  05:45:00,-8.025,90.0,0.525,0.0,0.0,0.0,12.83726789408448,98.53792488604812,0.0,0.0,12.8,12.8,40.0,9216.57999061239,6581.1084449909599,-8.025,0.2769311893313138,13.133260656615767,0.35352498872576279,13.133260656615767,0.15235871715606565,13.133260656615767,0.3439702593007421,13.133260656615767,0.15235871715606567,13.133260656615767,0.6506129002880642,13.133260656615767,1.6528255826267,8.885853619426893,1.6528255826267,12.287694328906137,1.6528255826267003 
 01/23  06:00:00,-8.3,92.0,0.0,0.0,0.0,0.0,12.837986810114334,98.53868606319381,0.0,0.0,12.8,12.8,40.0,9338.13188025866,6647.6603346372289,-8.3,0.2769311893313138,13.122079949182123,0.35352498872576279,13.122079949182123,0.15235871715606565,13.122079949182123,0.3439702593007421,13.122079949182123,0.15235871715606567,13.122079949182123,0.6506129002880642,13.122079949182123,1.6528255826267,8.835430460664732,1.6528255826267,12.282531339019342,1.6528255826267003 
 01/23  06:15:00,-8.175,91.0,0.525,347.5,0.0,0.0,12.838636065683833,98.53947650072993,0.0,0.0,12.8,12.8,40.0,9367.093788654858,6701.622243033427,-8.175,0.2769311893313138,13.170250179574799,0.35352498872576279,13.170250179574799,0.15235871715606565,13.170250179574799,0.3439702593007421,13.170250179574799,0.15235871715606567,13.170250179574799,0.6506129002880642,13.170250179574799,1.6528255826267,8.851769401157954,1.6528255826267,12.27710826493054,1.6528255826267003 
 01/23  06:30:00,-8.05,90.0,1.05,335.0,0.0,0.0,12.839264748304819,88.55589523480292,0.0,0.0,12.8,12.8,40.0,9393.737982069837,6753.266436448407,-8.05,0.2769311893313138,13.216960058622597,0.35352498872576279,13.216960058622597,0.15235871715606565,13.216960058622597,0.3439702593007421,13.216960058622597,0.15235871715606567,13.216960058622597,0.6506129002880642,13.216960058622597,1.6528255826267,8.868014083462843,1.6528255826267,12.271564419406785,1.6528255826267003 
 01/23  06:45:00,-7.925,89.0,1.5750000000000002,322.5,0.0,0.0,12.839746762529789,88.56607905099217,0.0,0.0,12.8,12.8,40.0,9416.827493639239,6801.355948017808,-7.925,0.2769311893313138,13.260872875175803,0.35352498872576279,13.260872875175803,0.15235871715606565,13.260872875175803,0.3439702593007421,13.260872875175803,0.15235871715606567,13.260872875175803,0.6506129002880642,13.260872875175803,1.6528255826267,8.883554561959665,1.6528255826267,12.265167920358833,1.6528255826267003 
 01/23  07:00:00,-7.8,88.0,2.1,310.0,0.0,0.0,12.840098620610736,88.5765257372145,0.0,0.0,12.8,12.8,40.0,9434.65062998472,6844.179084363289,-7.8,0.2769311893313138,13.301287125000754,0.35352498872576279,13.301287125000754,0.15235871715606565,13.301287125000754,0.3439702593007421,13.301287125000754,0.15235871715606567,13.301287125000754,0.6506129002880642,13.301287125000754,1.6528255826267,8.898695803861106,1.6528255826267,12.258285349065016,1.6528255826267003 
 01/23  07:15:00,-7.8,88.0,2.1,300.0,0.0,0.0,12.840338644354091,88.58625235322298,0.0,0.0,12.8,21.1,23.9,12780.558197010765,10190.086651389336,-7.8,0.2769311893313138,15.26098059283995,0.35352498872576279,15.26098059283995,0.15235871715606565,15.26098059283995,0.3439702593007421,15.26098059283995,0.15235871715606567,15.26098059283995,0.6506129002880642,15.26098059283995,1.6528255826267,8.890865620898964,1.6528255826267,12.24897845481259,1.6528255826267003 
 01/23  07:30:00,-7.8,88.0,2.1,290.0,18.0,24.0,13.252983398435032,88.59526636742128,0.0,0.0,12.8,21.1,23.9,12780.558197010765,10190.086651389336,-7.8,0.2769311893313138,15.331923748120115,0.35352498872576279,15.331923748120115,0.15235871715606565,15.331923748120115,0.3439702593007421,15.331923748120115,0.15235871715606567,15.331923748120115,0.6506129002880642,15.331923748120115,1.6528255826267,8.961682816400782,1.6528255826267,12.334120680903676,1.6528255826267003 
 01/23  07:45:00,-7.8,88.0,2.1,280.0,28.75,102.5,13.559472522759018,86.19042390180023,0.0,0.0,12.8,21.1,23.9,12780.558197010767,10190.086651389336,-7.799999999999999,0.2769311893313138,15.496001920653417,0.35352498872576279,15.496001920653417,0.15235871715606565,15.496001920653417,0.3439702593007421,15.496001920653417,0.15235871715606565,15.496001920653417,0.6506129002880642,15.496001920653417,1.6528255826266998,9.125622021546985,1.6528255826266998,12.531130370091202,1.6528255826267003 
 01/23  08:00:00,-7.8,88.0,2.1,270.0,39.5,181.0,13.96214128097279,83.21582778347192,0.0,0.0,12.8,21.1,23.9,12780.558197010765,10190.086651389336,-7.8,0.2769311893313138,15.684410151301825,0.35352498872576279,15.684410151301825,0.15235871715606565,15.684410151301825,0.3439702593007421,15.684410151301825,0.15235871715606567,15.684410151301825,0.6506129002880642,15.684410151301825,1.6528255826267,9.31392007840697,1.6528255826267,12.757383123626092,1.6528255826267003 
 01/23  08:15:00,-6.824999999999999,86.25,2.1,295.0,50.25,259.5,14.393186792393499,79.58124202597249,0.0,1.0,22.5,21.1,23.900000000000003,13715.014512758364,10190.086651389336,-6.825,0.4736965446086743,14.26455520117302,0.7104647810276076,14.26455520117302,0.31798600475631719,14.26455520117302,0.6737973697196602,14.26455520117302,0.31798600475631719,14.26455520117302,0.8069582885992936,14.26455520117302,2.8271924488591955,10.1442342293002,2.8271924488591955,13.55927088744544,2.8271924488591955 
 01/23  08:30:00,-5.85,84.5,2.1,320.0,61.0,338.0,15.786880504286453,70.17370196716652,0.0,1.0,22.5,21.1,23.900000000000003,13520.014512758364,10190.086651389336,-5.85,0.4736965446086743,15.31983219213857,0.7104647810276076,15.31983219213857,0.31798600475631719,15.31983219213857,0.6737973697196602,15.31983219213857,0.31798600475631719,15.31983219213857,0.8069582885992936,15.31983219213857,2.8271924488591955,11.200094364524283,2.8271924488591955,14.631735437718213,2.8271924488591955 
 01/23  08:45:00,-4.875,82.75,2.1,345.0,68.5,385.25,16.960987679306677,56.66869611321746,0.0,1.0,22.5,21.1,23.900000000000003,13325.014512758364,10190.086651389336,-4.875,0.4736965446086743,16.28000716120533,0.7104647810276076,16.28000716120533,0.31798600475631719,16.28000716120533,0.6737973697196602,16.28000716120533,0.31798600475631719,16.28000716120533,0.8069582885992936,16.28000716120533,2.8271924488591955,12.161092467453792,2.8271924488591955,15.590053737393188,2.8271924488591955 
 01/23  09:00:00,-3.9,81.0,2.1,10.0,76.0,432.5,17.961821299286265,43.352043998648969,0.0,1.0,22.5,21.1,23.9,13130.014512758366,10190.086651389336,-3.9,0.4736965446086742,17.01528300429289,0.7104647810276075,17.01528300429289,0.31798600475631719,17.01528300429289,0.6737973697196601,17.01528300429289,0.31798600475631719,17.01528300429289,0.8069582885992935,17.01528300429289,2.8271924488591955,12.897029512959258,2.8271924488591955,16.278215852889717,2.8271924488591955 
 01/23  09:15:00,-3.3499999999999998,80.25,2.475,50.0,83.5,479.75,18.82273395383992,32.95478167968233,0.0,1.0,22.5,21.1,23.9,13020.014512758366,10190.086651389336,-3.3499999999999998,0.4736965446086742,17.765657548208894,0.7104647810276075,17.765657548208894,0.31798600475631719,17.765657548208894,0.6737973697196601,17.765657548208894,0.31798600475631719,17.765657548208894,0.8069582885992935,17.765657548208894,2.8271924488591955,13.64828207966431,2.8271924488591955,17.06973847899013,2.8271924488591955 
 01/23  09:30:00,-2.8,79.5,2.85,90.0,91.0,527.0,19.64810104703012,25.638042676554205,0.0,1.0,22.5,21.1,23.9,12910.014512758366,10190.086651389336,-2.8,0.4736965446086742,18.49264214566464,0.7104647810276075,18.49264214566464,0.31798600475631719,18.49264214566464,0.6737973697196601,18.49264214566464,0.31798600475631719,18.49264214566464,0.8069582885992935,18.49264214566464,2.8271924488591955,14.37631184297743,2.8271924488591955,17.833212359718755,2.8271924488591955 
 01/23  09:45:00,-2.25,78.75,3.225,130.0,96.75,539.0,20.422923005980726,19.32817916492431,0.0,1.0,22.5,21.1,23.9,12800.014512758364,10190.086651389336,-2.25,0.4736965446086742,19.05442424581775,0.7104647810276075,19.05442424581775,0.31798600475631719,19.05442424581775,0.67379736971966,19.05442424581775,0.31798600475631719,19.05442424581775,0.8069582885992934,19.05442424581775,2.8271924488591955,14.938810602914229,2.8271924488591955,18.39819084307498,2.8271924488591955 
 01/23  10:00:00,-1.7,78.0,3.6,170.0,102.5,551.0,21.057365692828406,14.975152092463088,0.0,1.0,22.5,21.1,23.9,12761.442455529523,10190.086651389336,-1.7,0.4837487891564405,19.649011491937026,0.7104647810276075,19.649011491937026,0.37815179601104967,19.649011491937026,0.67379736971966,19.649011491937026,0.31798600475631719,19.649011491937026,0.8069582885992934,19.649488084050156,2.8871878830733266,15.595644438456257,2.8871878830733266,19.076333953133067,2.8873582401139279 
 01/23  10:15:00,-1.275,76.5,3.85,170.0,108.25,563.0,21.593696128453133,12.250818849268694,0.0,1.0,22.5,21.1,23.9,7572.715514510421,5095.043325694668,-1.275,0.48247604843284966,18.40052455345908,0.7104647810276075,18.40052455345908,0.3703852616201062,18.40052455345908,0.6737973697196601,18.40052455345908,0.31798600475631719,18.40052455345908,0.8069582885992935,18.40161205658014,2.8795917057229847,16.088642467798679,2.8795917057229847,19.582668958299096,2.8795917057229847 
 01/23  10:30:00,-0.85,75.0,4.1,170.0,114.0,575.0,21.275159177388529,9.896872897664645,0.0,1.0,22.5,21.1,23.9,7496.507164865883,5095.043325694668,-0.85,0.4836851981141611,18.844981308778566,0.7104647810276075,18.844981308778566,0.37760190461117607,18.844981308778566,0.6737973697196601,18.844981308778566,0.31798600475631719,18.844981308778566,0.8069582885992935,18.844720729286835,2.8868083487140545,16.53895739625171,2.8868083487140545,20.037724906998947,2.8868083487140545 
 01/23  10:45:00,-0.425,73.5,4.35,170.0,115.5,573.0,21.47612773407633,9.603378519099698,0.0,1.0,22.5,21.1,23.9,7447.711038444992,5095.043325694668,-0.425,0.4886131086316309,19.132328742321695,0.7104647810276075,19.132328742321695,0.4070134584048686,19.132328742321695,0.6737973697196601,19.132328742321695,0.31798600475631719,19.132328742321695,0.8069582885992935,19.13188326488919,2.9162199025077468,16.853732494642203,2.9162199025077468,20.32977948462443,2.9162199025077468 
 01/23  11:00:00,0.0,72.0,4.6,170.0,117.0,571.0,21.757373722511205,9.109525339792914,0.0,1.0,22.5,21.1,23.9,2159.927861369028,0.0,0.0,0.4736965446086742,17.74233809371506,0.7104647810276075,17.74233809371506,0.31798600475631719,17.74233809371506,0.6737973697196601,17.74233809371506,0.31798600475631719,17.74233809371506,0.8069582885992935,17.74233809371506,2.8271924488591955,17.126260350643073,2.8271924488591955,20.571235532272973,2.8271924488591955 
 01/23  11:15:00,0.275,69.5,4.225,172.5,118.5,569.0,21.706519263937794,8.28365193900095,0.0,1.0,22.5,21.1,23.9,2104.927861369028,0.0,0.275,0.4736965446086742,17.871825873747956,0.7104647810276075,17.871825873747956,0.31798600475631719,17.871825873747956,0.6737973697196601,17.871825873747956,0.31798600475631719,17.871825873747956,0.8069582885992935,17.871825873747956,2.8271924488591955,17.255804252407598,2.8271924488591955,20.67083594989243,2.8271924488591955 
 01/23  11:30:00,0.55,67.0,3.8499999999999998,175.0,120.0,567.0,21.699959293938748,8.345475073342595,0.0,1.0,22.5,21.1,23.9,2049.927861369028,0.0,0.55,0.4736965446086742,18.01242821892317,0.7104647810276075,18.01242821892317,0.31798600475631719,18.01242821892317,0.6737973697196601,18.01242821892317,0.31798600475631719,18.01242821892317,0.8069582885992935,18.01242821892317,2.8271924488591955,17.396468362291747,2.8271924488591955,20.783745093207068,2.8271924488591955 
 01/23  11:45:00,0.8250000000000001,64.5,3.475,177.5,120.25,593.0,21.858090087613438,8.217877988901268,0.0,1.0,22.5,21.1,23.9,1994.9278613690279,0.0,0.8250000000000001,0.4736965446086742,18.20767690655637,0.7104647810276075,18.20767690655637,0.31798600475631719,18.20767690655637,0.6737973697196601,18.20767690655637,0.31798600475631719,18.20767690655637,0.8069582885992935,18.20767690655637,2.8271924488591955,17.591797734459843,2.8271924488591955,20.962173076025488,2.8271924488591955 
 01/23  12:00:00,1.1,62.0,3.1,180.0,120.5,619.0,22.161066768751426,7.775509461221216,0.0,1.0,22.5,21.1,23.9,1939.9278613690279,0.0,1.1,0.4736965446086742,18.429946566165908,0.7104647810276075,18.429946566165908,0.31798600475631719,18.429946566165908,0.6737973697196601,18.429946566165908,0.31798600475631719,18.429946566165908,0.8069582885992935,18.429946566165908,2.8271924488591955,17.814118053597633,2.8271924488591955,21.173198436499047,2.8271924488591955 
 01/23  12:15:00,1.375,60.25,3.225,177.5,120.75,645.0,22.4740439952043,7.264597589656103,0.0,1.0,22.5,21.1,23.9,1884.9278613690279,0.0,1.375,0.4736965446086742,18.681133123161254,0.7104647810276075,18.681133123161254,0.31798600475631719,18.681133123161254,0.6737973697196601,18.681133123161254,0.31798600475631719,18.681133123161254,0.8069582885992935,18.681133123161254,2.8271924488591955,18.065368459184,2.8271924488591955,21.419090732604184,2.8271924488591955 
 01/23  12:30:00,1.6500000000000002,58.5,3.35,175.0,121.0,671.0,22.806819195423086,6.7793363705472899,0.0,1.0,22.5,21.1,23.9,1829.9278613690279,0.0,1.6500000000000002,0.4736965446086742,18.935444461113339,0.7104647810276075,18.935444461113339,0.31798600475631719,18.935444461113339,0.6737973697196601,18.935444461113339,0.31798600475631719,18.935444461113339,0.8069582885992935,18.935444461113339,2.8271924488591955,18.319736752495979,2.8271924488591955,21.668759383474304,2.8271924488591955 
 01/23  12:45:00,1.9250000000000003,56.75,3.475,172.5,118.5,660.25,23.156713161915506,6.445493146348639,0.0,1.0,22.5,21.1,23.9,1774.9278613690279,0.0,1.9250000000000003,0.4736965446086742,19.200963850577666,0.7104647810276075,19.200963850577666,0.31798600475631719,19.200963850577666,0.6737973697196601,19.200963850577666,0.31798600475631719,19.200963850577666,0.8069582885992935,19.200963850577666,2.8271924488591955,18.585307739597089,2.8271924488591955,21.931901715340606,2.8271924488591955 
 01/23  13:00:00,2.2,55.0,3.6,170.0,116.0,649.5,23.453858772730876,6.263010143065282,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.2,0.4736965446086742,19.465008968206896,0.7104647810276075,19.465008968206896,0.31798600475631719,19.465008968206896,0.6737973697196601,19.465008968206896,0.31798600475631719,19.465008968206896,0.8069582885992935,19.465008968206896,2.8271924488591955,18.849400626673739,2.8271924488591955,22.193278908178767,2.8271924488591955 
 01/23  13:15:00,2.35,54.25,3.475,177.5,113.5,638.75,23.73524269241202,6.231814788974759,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.35,0.4736965446086742,19.700987913382197,0.7104647810276075,19.700987913382197,0.31798600475631719,19.700987913382197,0.6737973697196601,19.700987913382197,0.31798600475631719,19.700987913382197,0.8069582885992935,19.700987913382197,2.8271924488591955,19.085427207021604,2.8271924488591955,22.446220124565764,2.8271924488591955 
 01/23  13:30:00,2.5,53.5,3.35,185.0,111.0,628.0,24.004817641419569,6.3307078748011069,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.5,0.4736965446086742,19.92991276568161,0.7104647810276075,19.92991276568161,0.31798600475631719,19.92991276568161,0.6737973697196601,19.92991276568161,0.31798600475631719,19.92991276568161,0.8069582885992935,19.92991276568161,2.8271924488591955,19.314397166765369,2.8271924488591955,22.690697118989339,2.8271924488591955 
 01/23  13:45:00,2.6499999999999996,52.75,3.225,192.5,106.25,605.75,24.271467454463033,6.562664922486357,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.6499999999999996,0.4736965446086742,20.1120726190098,0.7104647810276075,20.1120726190098,0.31798600475631719,20.1120726190098,0.6737973697196601,20.1120726190098,0.31798600475631719,20.1120726190098,0.8069582885992935,20.1120726190098,2.8271924488591955,19.4965981485279,2.8271924488591955,22.879034782989569,2.8271924488591955 
 01/23  14:00:00,2.8,52.0,3.1,200.0,101.5,583.5,24.445188027247356,6.87886573927899,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.8,0.4736965446086742,20.281061609080976,0.7104647810276075,20.281061609080976,0.31798600475631719,20.281061609080976,0.6737973697196601,20.281061609080976,0.31798600475631719,20.281061609080976,0.8069582885992935,20.281061609080976,2.8271924488591955,19.665612660040315,2.8271924488591955,23.051636307247123,2.8271924488591955 
 01/23  14:15:00,2.925,52.25,2.975,202.5,96.75,561.25,24.636042096988338,7.20388529172912,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,2.925,0.4736965446086742,20.452451158212026,0.7104647810276075,20.452451158212026,0.31798600475631719,20.452451158212026,0.6737973697196601,20.452451158212026,0.31798600475631719,20.452451158212026,0.8069582885992935,20.452451158212026,2.8271924488591955,19.837040535844307,2.8271924488591955,23.232381822876076,2.8271924488591955 
 01/23  14:30:00,3.05,52.5,2.85,205.0,92.0,539.0,24.815309113169769,7.5459350129241848,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.05,0.4736965446086742,20.620952567895296,0.7104647810276075,20.620952567895296,0.31798600475631719,20.620952567895296,0.6737973697196601,20.620952567895296,0.31798600475631719,20.620952567895296,0.8069582885992935,20.620952567895296,2.8271924488591955,20.005580079794478,2.8271924488591955,23.40966324351821,2.8271924488591955 
 01/23  14:45:00,3.175,52.75,2.725,207.5,85.0,493.25,24.985466366626999,7.897191246240046,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.175,0.4736965446086742,20.787276436270465,0.7104647810276075,20.787276436270465,0.31798600475631719,20.787276436270465,0.6737973697196601,20.787276436270465,0.31798600475631719,20.787276436270465,0.8069582885992935,20.787276436270465,2.8271924488591955,20.171942811021656,2.8271924488591955,23.5843288631009,2.8271924488591955 
 01/23  15:00:00,3.3,53.0,2.6,210.0,78.0,447.5,25.093442018126099,8.16518904632548,0.0,1.0,22.5,21.1,23.9,1759.9278613690279,0.0,3.3,0.4736965446086742,20.94434506024379,0.7104647810276075,20.94434506024379,0.31798600475631719,20.94434506024379,0.6737973697196601,20.94434506024379,0.31798600475631719,20.94434506024379,0.8069582885992935,20.94434506024379,2.8271924488591955,20.32905259563333,2.8271924488591955,23.747871454846395,2.8271924488591955 
